45.8868 	EXP 	fixation: autoDraw = True
45.9873 	EXP 	Device response: <KeyPress from None: t=45.868200100027025, value=left, duration=0.1142442999407649>
46.3864 	INFO 	Keyboard events cleared
46.3862 	EXP 	fixation: autoDraw = False
46.3862 	EXP 	grating: autoDraw = True
46.6860 	EXP 	grating: autoDraw = False
47.0699 	EXP 	Device response: <KeyPress from None: t=47.069085699971765, value=left, duration=None>
47.0713 	DATA 	Keypress: left
47.0866 	EXP 	fixation: autoDraw = False
47.0866 	EXP 	grating: autoDraw = False
47.0866 	EXP 	grating: ori = -1.5
47.0866 	EXP 	fixation: autoDraw = True
47.2196 	EXP 	Device response: <KeyPress from None: t=47.069085699971765, value=left, duration=0.13832670007832348>
47.5862 	INFO 	Keyboard events cleared
47.5860 	EXP 	fixation: autoDraw = False
47.5860 	EXP 	grating: autoDraw = True
47.8859 	EXP 	grating: autoDraw = False
48.4860 	EXP 	Device response: <KeyPress from None: t=48.48216180014424, value=left, duration=None>
48.4877 	DATA 	Keypress: left
48.5027 	EXP 	fixation: autoDraw = False
48.5027 	EXP 	grating: autoDraw = False
48.5027 	EXP 	grating: ori = -1.5
48.5027 	EXP 	fixation: autoDraw = True
48.6209 	EXP 	Device response: <KeyPress from None: t=48.48216180014424, value=left, duration=0.1354286998976022>
48.9905 	INFO 	Keyboard events cleared
48.9904 	EXP 	grating: autoDraw = True
49.0026 	EXP 	fixation: autoDraw = False
49.3029 	EXP 	grating: autoDraw = False
49.5361 	EXP 	Device response: <KeyPress from None: t=49.52382530015893, value=left, duration=None>
49.5379 	DATA 	Keypress: left
49.5523 	EXP 	fixation: autoDraw = False
49.5523 	EXP 	grating: autoDraw = False
49.5523 	EXP 	grating: ori = 1.5
49.5523 	EXP 	fixation: autoDraw = True
49.6858 	EXP 	Device response: <KeyPress from None: t=49.52382530015893, value=left, duration=0.15262710000388324>
50.0519 	INFO 	Keyboard events cleared
50.0517 	EXP 	fixation: autoDraw = False
50.0517 	EXP 	grating: autoDraw = True
50.3517 	EXP 	grating: autoDraw = False
51.0880 	DATA 	Keypress: left
51.1035 	EXP 	Device response: <KeyPress from None: t=51.08712920011021, value=left, duration=None>
51.1197 	EXP 	fixation: autoDraw = False
51.1197 	EXP 	grating: autoDraw = False
51.1197 	EXP 	grating: ori = -2.0
